,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount,Duration,Peak Season,Before Season months,Months left for End of Season,AVG Sales,avg order cost,Loan Amount
638,Cathy Mendoza,101978.46,108363.69,110429.23,87405.4,77508.91,89366.06,105383.19,182274.72,226171.89,101252.71,87622.78,116645.28,44,1,3019,8,1,0,0,116200,38.489566081483936,291260.9674955473
639,Stephanie Olsen,190831.4,210521.33,243026.56,240535.99,238893.0,145724.82,182838.9,249510.66,281004.56,298790.31,456954.26,141666.03,33,1,215,9,1,0,2,240025,1116.3953488372092,475127.37247688416
640,Leah Short,55122.64,48216.2,79126.19,75970.3,51323.45,59392.07,71978.1,70178.68,52418.4,58327.34,60911.86,134433.99,41,0,3163,7,1,0,0,68117,21.535567499209613,261558.65565868295
641,Jonathan Dunn,183644.29,228195.21,163283.17,157551.09,181495.67,223612.39,568530.22,458876.48,615435.2,587168.59,182408.71,185295.32,73,1,4307,10,1,0,2,311291,72.27559786394242,614490.3772335221
642,Robert Mills,50255.51,62413.26,45923.69,56856.85,50558.57,43770.75,49877.5,50756.78,77322.93,53966.26,86071.23,87680.59,28,1,606,8,1,0,1,59621,98.38448844884489,234584.19434690315
643,Bryan Wilson,206986.22,153461.12,210275.85,222234.12,152415.23,187590.39,196079.44,683580.86,378017.63,475380.59,636604.4,174174.99,25,1,71,8,1,0,0,306400,4315.492957746479,747380.7931334766
644,Joshua Stephenson,59188.51,62211.43,52308.86,66592.07,143717.61,127381.32,108658.5,131960.54,152300.93,83764.8,50556.48,85365.68,50,1,4670,8,1,0,3,93667,20.057173447537473,270322.9937072595
645,Michael Wagner,134389.17,126619.96,176728.4,136941.32,170414.01,181641.11,134787.2,174520.12,105185.55,103426.17,341531.37,322984.9,31,0,183,3,1,0,1,175764,960.4590163934427,311135.56247477984
646,Tyler Raymond,113708.21,89445.63,144486.85,89874.94,141475.84,107965.38,80925.21,96734.82,122981.18,89548.49,141311.84,354450.82,31,0,2576,6,1,0,0,131076,50.88354037267081,260303.0139954314
647,Michael Carlson,102097.33,167557.24,112147.61,203548.16,312221.98,222564.39,256113.16,175849.66,178981.85,120828.79,124550.27,162696.08,16,0,1273,10,1,0,1,178263,140.03377847604085,403910.510763818
648,Melinda Hill,132783.86,128222.42,255758.48,383092.36,460720.21,176929.09,147263.8,130834.38,121379.44,149889.11,142159.71,112613.04,39,1,4798,9,1,0,2,195137,40.67048770320967,308941.81270857685
649,Brianna Stephenson,235363.11,233078.34,213135.28,422672.04,504847.85,243203.25,216512.22,240223.88,244800.1,244585.42,153468.05,195010.58,19,0,185,22,1,0,0,262242,1417.5243243243244,948837.9123763724
650,Meghan Miller,103346.34,120787.7,147357.12,128815.33,104075.58,129480.61,129105.56,95151.13,96758.11,153003.48,120391.81,214326.1,71,0,3169,10,1,0,0,128550,40.56484695487536,251437.01398154607
651,Veronica Porter,109968.59,121683.89,84087.53,93183.47,182974.46,279492.16,208562.57,230344.95,213359.74,289416.45,84920.07,144530.0,21,1,3905,13,1,0,5,170210,43.58770806658131,385743.142702839
652,Jonathan Carpenter,83050.56,69834.48,75144.58,77025.08,191426.93,119304.25,169390.89,166110.89,156615.57,142781.5,76411.71,62978.28,60,1,1272,20,1,0,5,115840,91.06918238993711,287519.84979337704
653,Brian Mcpherson,135246.05,124240.34,150759.54,97865.05,137422.29,104380.26,124643.4,98990.67,140101.87,138187.35,90744.34,190665.29,36,1,980,12,1,0,0,127771,130.37857142857143,310892.44815536885
654,Kyle Cruz,184727.7,144578.87,171212.81,194133.74,160844.86,174921.14,394040.18,486856.44,324679.23,358330.29,156556.91,190534.96,45,1,935,7,0,1,3,245118,262.1582887700535,733484.773372167
655,Renee Luna,135244.68,102626.53,90514.64,131838.09,103654.64,101370.41,101713.58,145015.22,199350.59,101383.92,91081.24,124214.23,69,0,2768,7,0,2,0,119001,42.991690751445084,314100.00221229857
656,Mary Estrada,358083.63,286991.55,278673.75,89827.56,123700.98,137563.26,151862.46,128523.4,127852.45,136932.79,132228.97,87634.16,34,1,4504,10,0,3,2,169990,37.74200710479574,425271.3879020312
657,Heather Ho,168880.79,153741.92,205223.14,201873.53,179302.35,179385.44,139986.58,137454.63,283657.31,256749.12,160741.25,173547.58,47,0,3274,14,0,2,1,186712,57.02871105681124,504691.43327574397
658,Stephanie Smith,90840.5,99998.59,80328.83,217238.41,313373.96,237597.47,323851.78,252114.81,342145.66,240912.89,80695.34,120300.99,58,1,2639,11,1,0,0,199950,75.7673361121637,481122.1142918758
659,Anthony Hamilton,69833.32,48510.16,45751.84,60105.17,79179.9,81012.92,76315.72,67498.13,78803.38,76212.75,65183.22,52275.65,76,1,3355,17,1,0,5,66724,19.887928464977644,263163.5279738513
660,Michael Evans,120396.73,157198.17,118019.33,126028.62,107652.36,117798.07,184026.39,150574.44,116230.25,160362.85,113604.07,286927.5,25,1,4752,21,1,0,0,146568,30.843434343434343,627331.0206142142
661,Jeffery Wilson,110580.91,279608.32,279038.96,297455.58,136299.73,96653.31,158783.78,109401.12,144019.37,121124.76,131604.42,133765.93,79,0,256,13,1,0,2,166528,650.5,470347.81900740636
662,Elizabeth Wheeler,24999.26,31628.19,34686.01,40825.51,39069.28,39350.21,39080.28,30036.2,31416.57,102071.39,85768.94,78325.41,20,0,143,9,1,0,2,48105,336.3986013986014,72800.06216935492
663,Mary Sawyer,150357.55,186804.62,196730.18,548213.76,367726.11,519747.92,477057.75,503497.21,310365.46,393874.33,347113.2,466032.15,72,1,4285,8,0,3,8,372293,86.8828471411902,498125.5884450978
664,Matthew Brooks,131641.77,278635.56,352893.55,297415.92,203718.95,276851.52,281898.46,225024.25,317757.05,106059.48,112213.1,103806.17,16,1,4616,12,0,1,7,223993,48.525346620450605,280339.0313877174
665,Sandra Trujillo,581986.13,553964.32,216860.22,194447.59,192056.35,204088.42,233230.21,175351.19,220558.97,154344.44,235680.33,164253.77,46,1,1091,4,1,0,1,260568,238.83409715857013,484261.55115977343
666,Gary Gill,207752.33,179740.54,180551.11,132084.9,170276.7,155306.26,190648.16,127557.69,202064.13,177232.53,632259.17,174460.59,55,1,479,5,1,0,0,210828,440.1419624217119,740586.0094153839
667,Amanda Porter,81818.92,101322.59,78473.15,161007.54,149838.91,185176.29,71445.29,73624.0,78124.06,66010.27,74742.58,97233.35,75,0,2611,6,1,0,1,101568,38.90003829950211,313565.227696472
668,James Riley,81617.95,67952.97,68392.5,60279.72,57768.46,65036.71,62480.83,157774.35,261483.28,91274.87,91728.78,88451.02,23,0,4710,6,0,2,1,96187,20.421868365180465,244543.43583329904
669,Marcus Gregory,18699.32,19994.85,22610.63,28063.29,31823.53,73295.09,64873.47,74781.95,78850.1,51189.06,51797.1,56443.73,21,0,4462,5,1,0,1,47702,10.690721649484535,116122.71901669186
670,Michael Taylor,87416.57,67687.15,228979.51,130224.2,88343.39,115508.49,84077.25,119344.92,108933.42,84824.43,85576.53,101067.11,79,0,1443,19,1,0,1,108499,75.18988218988218,364285.5384414984
671,Haley Ward,174097.41,142775.25,212259.08,128466.06,175594.33,233599.29,214947.45,291634.51,165959.27,216998.65,207349.21,156563.54,51,1,1204,13,0,1,2,193354,160.59302325581396,661555.1514628578
672,Ryan Murray,87615.21,60375.62,79735.43,64855.32,69962.86,76823.63,97042.61,94443.83,62823.74,87501.56,246474.66,216711.53,70,0,3937,7,1,0,0,103697,26.339090678181357,375397.7297556314
673,David Carter,129090.82,97586.53,129855.99,102969.78,172372.89,299619.63,215133.91,187586.49,265489.58,212143.96,142924.93,166752.76,42,0,1124,10,0,3,4,176794,157.2900355871886,274470.0769619586
674,John Richards,240735.26,160201.65,227319.65,197610.76,234456.75,147594.48,168729.52,296476.14,225018.0,217977.53,160195.91,218942.66,64,1,3706,11,1,0,0,207938,56.10847274689692,955442.6325563332
675,Jennifer Harris,49233.86,59352.8,60398.72,49468.19,43077.47,51280.48,39461.65,53165.86,39688.65,61064.85,84842.95,107903.07,23,0,740,12,0,3,1,58245,78.70945945945945,204852.6953755367
676,Darrell Alvarez,73638.84,86718.89,67127.31,83813.46,58311.91,92646.05,61580.94,61530.39,96595.67,89396.91,161637.02,80709.05,45,0,16,9,0,3,0,84476,5279.75,275354.78991222096
677,Erik Savage,120497.86,127446.71,125649.5,115811.82,117485.26,123868.5,82861.68,116797.37,83252.76,106232.85,220830.39,135607.37,26,1,4313,12,0,1,0,123029,28.525156503593788,560744.6396701891
678,Timothy Klein,185099.57,189274.45,167847.66,179974.35,154854.75,212709.4,228357.84,209811.58,443503.61,351922.62,190409.7,186262.63,21,0,3470,14,0,1,1,225002,64.84207492795389,685192.3034870075
679,Paula Singleton,94464.37,78304.62,64888.16,78122.57,57950.25,95070.95,81135.14,56518.01,71118.13,199009.49,101362.88,80921.76,30,1,2548,15,0,3,0,88239,34.630690737833596,273680.6861944026
680,Mary Small,109991.18,87919.55,97154.05,97972.6,85571.85,96730.36,107711.29,307136.73,316535.0,196840.53,346204.68,318130.44,72,1,648,12,0,2,4,180658,278.7932098765432,373154.5300728437
681,Leon Erickson,31274.06,20359.96,31418.71,20781.91,23591.98,26851.25,26901.95,22014.29,31834.25,39102.93,31560.47,45029.26,61,1,3045,19,1,0,2,29227,9.598357963875205,109128.57871000767
682,Karen Porter,66922.97,265167.76,89731.7,70374.3,68157.21,91566.44,93065.11,69202.82,111718.72,95963.04,108081.99,117611.81,70,1,3058,14,0,1,0,103964,33.99738391105298,334970.4158874065
683,Andrea Casey,116166.05,152748.03,125148.03,105984.66,92910.83,340241.0,269963.93,354667.46,246696.74,152443.33,124258.35,107163.25,33,1,1513,11,1,0,2,182366,120.53271645736946,301020.2997943263
684,Jennifer Cooper,119605.88,119972.18,119701.45,116056.84,108228.73,80044.93,100130.96,88059.6,126480.48,125845.9,347021.68,114632.4,40,0,3642,11,1,0,0,130482,35.82701812191104,226757.35038701582
685,Derek Gonzales,102737.26,130603.63,123587.2,85209.17,314675.24,182149.94,123699.03,104124.87,90088.91,115988.34,113689.61,72067.12,65,0,4604,11,0,2,1,129885,28.21133796698523,208158.74221538508
686,David Gonzalez,114272.83,135422.86,169711.32,179786.22,140830.98,157777.12,175664.69,131373.11,167346.16,175530.71,139015.18,217279.22,65,1,609,6,1,0,4,158668,260.53858784893265,404657.99578499113
687,Emily Stephens,234244.94,167971.57,158636.18,247308.59,496685.33,431859.83,511422.59,501283.08,579034.29,239235.04,159122.99,135919.37,20,1,2807,8,1,0,4,321894,114.67545422158888,475551.0076656001
688,Tara Howard,111791.22,142081.81,180788.8,123583.9,167098.23,191576.67,167640.92,119676.73,151867.57,309309.42,144489.71,178494.11,52,1,1919,10,0,1,0,165700,86.3470557582074,399767.8709744288
689,Justin Walters,38904.96,37082.7,59436.16,54034.35,62121.97,41310.57,57154.72,38040.01,50417.99,42353.87,99231.51,104531.64,31,0,2030,6,0,2,1,57052,28.104433497536945,101313.21747119934
690,Ashley Anderson,134815.57,170785.93,167579.68,156628.61,187902.19,180504.37,198208.29,285860.31,324393.15,159179.98,126400.07,119323.01,16,0,4157,24,0,3,1,184298,44.33437575174405,819085.4154174615
691,Rebecca Moore,48184.76,38955.46,38659.98,42911.84,54086.33,53676.3,61142.94,57957.93,59619.85,36833.25,37534.76,52976.0,20,1,912,20,0,3,0,48545,53.229166666666664,211462.47395187654
692,Cynthia Schultz,97530.56,91013.89,72870.48,77289.79,81279.62,239750.72,198447.72,157101.17,64080.39,73080.32,57535.61,68725.46,16,0,2435,9,1,0,0,106559,43.761396303901435,175515.46823813798
693,Allison Martinez,113167.45,189566.02,140239.59,114643.12,244810.54,330698.68,306683.1,361012.68,255531.96,397998.74,372482.89,111257.4,65,1,4680,6,0,1,6,244841,52.31645299145299,696369.8463142182
694,Anna Hobbs,45873.26,60957.02,87528.55,26444.55,44195.41,45402.19,31978.19,31185.97,35984.12,41747.82,34824.02,42199.85,26,1,799,13,0,1,1,44027,55.102628285356694,87360.72010087607
695,John Miller,89504.51,142052.11,132874.48,97833.71,124014.03,111660.26,89753.97,96346.06,98113.17,335001.77,99886.03,125976.85,40,0,887,12,1,0,0,128585,144.96617812852313,515755.7147769985
696,Hannah Cardenas,32689.1,33151.37,32248.15,51885.92,37265.33,30991.83,108031.66,85075.67,74841.92,100675.19,119376.67,41427.7,28,1,4482,14,1,0,4,62305,13.90116019634092,178310.92527361788
697,Jason West,314409.46,348264.09,287531.69,306958.78,203308.33,140446.64,164107.71,128799.7,153129.66,161838.96,203702.03,231214.36,74,0,301,10,0,1,4,220309,731.9235880398671,691909.606331621
698,Mia Perry,200184.25,181442.37,192926.36,205029.45,150305.26,182044.46,158942.44,169894.35,128433.5,195845.44,382183.88,147535.48,22,1,1234,11,1,0,0,191231,154.96839546191248,425633.3685439627
699,Amanda Espinoza,125361.4,101327.34,116444.87,84023.13,165312.16,147291.28,179516.87,204081.25,133086.89,139203.56,97813.17,129033.07,37,1,1328,7,1,0,3,135208,101.8132530120482,214028.56674371255
700,Colleen Sawyer,51661.39,39491.4,59796.6,138782.06,95396.82,127473.24,92712.77,113202.82,133178.5,59832.12,35987.7,55145.3,33,0,4991,6,0,1,5,83555,16.741134041274293,116254.1763405147
701,Adam Patterson,119183.78,87727.39,103628.45,98782.42,113450.2,272113.38,162929.42,232454.69,253611.77,99370.28,70157.4,85129.77,77,1,807,10,0,3,3,141545,175.39653035935564,358672.40905848553
702,Tina Day,153696.48,220723.52,143955.55,181306.34,477560.13,204919.95,144254.83,140430.13,164818.91,156491.53,244809.81,153325.81,68,0,3562,18,1,0,0,198858,55.82762492981471,961463.9251627476
703,Monica Thompson,211541.02,130827.31,226516.1,142001.61,151822.81,152730.63,176330.42,396220.62,439094.21,323368.56,408858.54,172065.7,16,1,2099,10,1,0,1,244281,116.37970462124821,546207.7017267675
704,Albert Pope,24564.87,17463.23,24534.24,26587.99,25307.41,23163.28,15816.26,26677.29,20945.25,46826.12,64879.24,58465.88,50,1,873,6,0,3,2,31269,35.81786941580756,49971.15674613183
705,Craig Brandt,136963.97,131838.35,168307.62,213838.77,135670.45,215028.01,148844.52,211949.12,437204.05,531637.67,573769.19,441091.28,47,1,4916,7,0,2,3,278845,56.72192839707079,796618.9827859672
706,Alyssa Wagner,82992.56,82893.0,138526.48,280606.2,286672.04,81769.29,140684.07,84085.47,114813.32,89722.12,107025.32,79219.02,22,0,3287,11,0,3,1,130751,39.77821721934895,463012.4417657153
707,Patricia Price,110663.13,125748.85,91031.08,103386.47,98637.82,105533.5,92927.66,78634.77,92294.53,118987.68,239870.22,213134.17,26,1,1287,8,0,3,1,122571,95.23776223776224,373306.4562050197
708,Joshua Diaz,146993.38,112458.06,98061.58,116344.12,241415.39,221263.9,285926.03,252302.54,223822.28,122003.08,93003.48,143679.81,69,1,1182,10,1,0,3,171439,145.0414551607445,261058.46819305408
709,Alyssa Winters,32122.09,34181.99,37254.17,83794.19,116009.43,131599.82,51097.67,50021.04,45544.37,51615.88,43670.23,33849.14,61,1,2362,10,1,0,2,59230,25.076206604572395,89684.42217600124
710,Emily Ball,152950.05,203816.6,136018.02,125542.54,166479.36,209985.53,127588.19,167684.8,360602.31,563609.45,417621.96,468102.04,34,1,4282,7,0,3,3,258333,60.32998598785614,363300.5320250873
711,Willie Gray,90415.49,113231.94,99967.89,123118.49,130506.67,108130.29,131391.87,80663.8,108069.6,74289.3,343431.22,121620.86,46,1,3143,6,1,0,0,127070,40.429525930639514,428080.9625198979
712,Samuel Bullock,186143.33,150781.04,235761.39,148448.03,217252.47,196333.22,277786.51,247477.52,162826.22,211376.86,231347.71,248548.36,80,0,2135,13,0,2,0,209507,98.12974238875879,798832.957070777
713,Tina Williamson,227978.3,181112.75,176923.12,226334.73,189098.11,199151.78,142850.04,209401.34,214646.29,231185.31,384478.11,304109.31,23,0,2101,5,1,0,1,223939,106.58686339838172,770713.5071151071
714,Joseph Smith,135302.04,542523.12,464340.25,535620.68,603854.51,425475.41,397847.28,382812.4,357347.55,151069.11,168899.38,139731.38,46,0,2841,9,1,0,4,358735,126.27067933826117,355294.3826761967
715,Tanya Williams,294666.96,382619.44,319859.17,221863.16,297544.8,92735.25,94354.64,137363.48,116101.09,81047.71,135351.13,85258.74,29,0,2838,5,1,0,0,188230,66.32487667371389,232034.5341949781
716,James Harper,117698.48,139217.44,135724.14,174625.9,158723.38,135017.0,246947.32,286151.9,392709.19,303494.4,114860.51,170313.52,79,0,1355,6,1,0,2,197957,146.09372693726937,569974.3773277174
717,William Roman,59024.22,63753.89,78685.23,85654.8,88374.72,80610.56,90975.87,118567.07,67121.17,96142.53,68622.98,85600.31,40,0,390,12,1,0,0,81928,210.07179487179488,270118.9792907887
718,Kristy Logan,70946.32,118677.02,95680.67,121503.85,120331.65,141917.19,105207.17,71483.03,70286.88,73895.36,115933.16,116698.91,36,1,1246,16,1,0,0,101880,81.76565008025682,448448.397838194
719,Sheila Cannon,31707.2,30726.97,30132.3,26182.19,32736.93,34354.51,21356.99,34886.42,23470.78,57480.08,44786.78,38473.52,68,0,1040,9,1,0,0,33858,32.55576923076923,66569.89765867102
720,Don Donovan,82503.19,132454.73,127863.04,294802.75,235503.23,98940.5,129865.27,143682.24,147485.59,94024.16,144491.53,119073.52,33,1,3844,24,0,2,1,145891,37.95291363163371,555103.0893727441
721,Hannah Larson,532508.6,374042.3,514849.87,438354.53,402175.13,592382.17,558504.32,481903.82,140229.75,150917.73,153267.16,199604.85,51,1,3990,6,0,2,7,378228,94.79398496240601,525737.8812187731
722,Linda Sanchez,150757.1,140744.18,156630.49,198796.65,291991.79,338211.52,375198.05,155608.94,182890.69,139074.33,181092.48,139522.33,78,0,1664,13,0,2,2,204210,122.72235576923077,695841.5098535606
723,Derrick Martin,77454.33,84806.74,112462.1,67647.04,120193.67,83781.26,108369.67,94099.83,110074.92,75425.42,79530.13,226860.06,39,0,817,4,0,2,0,103392,126.55079559363526,275076.8928995371
724,Jennifer Roberts,106554.31,108525.48,121495.38,87886.19,74186.61,297487.36,104393.25,107699.16,88950.29,76166.81,107364.27,100390.87,50,0,1561,6,0,2,0,115092,73.7296604740551,386617.61195385153
725,Amanda Freeman,169755.81,138045.85,121305.25,179307.06,163380.06,313766.67,192207.87,308142.56,236552.32,303487.53,326044.77,287039.21,67,1,400,8,1,0,0,228253,570.6325,508081.57053156703
726,Spencer James,185037.02,153591.58,370540.26,473383.58,365801.35,279368.42,344676.04,227228.17,150742.5,140772.13,156232.76,192629.39,68,1,4966,8,1,0,3,253334,51.01369311316955,714637.1238326185
727,Joshua Allen,139786.48,107827.76,108587.58,93755.79,107239.7,103638.36,115327.93,108712.03,104617.45,151883.59,118295.49,210055.94,40,1,859,4,0,3,0,122477,142.58090803259603,293326.9748972483
728,Mark Alvarado,104394.39,113532.89,225482.6,95852.15,133972.88,102654.06,127376.89,79226.94,122700.76,131521.53,121194.21,118644.3,56,0,2317,5,0,3,0,123046,53.105740181268885,471900.0805306768
729,Megan Ramirez,154054.94,185598.0,141192.67,354357.91,346593.77,567991.75,340273.08,390551.75,547111.18,324430.65,367501.65,565104.42,74,1,2500,17,0,1,8,357063,142.8252,833631.2912719965
730,Todd May,65518.57,56588.83,73133.47,49722.2,142252.66,122856.46,104405.74,90778.37,151673.35,121299.16,127320.93,73354.56,29,0,903,16,1,0,4,98242,108.79512735326689,222924.27742050274
731,Mark Clark,233844.73,193573.59,178677.9,177380.18,388666.02,187499.4,213469.75,218087.98,236431.74,204122.95,165238.14,170736.55,33,1,2508,6,0,2,0,213977,85.31778309409889,928709.0586628029
732,Jacob Mcgee,82555.53,109768.9,66416.71,86922.12,108254.24,96500.43,59694.87,106296.95,142462.46,132149.95,196727.83,90313.66,18,0,232,8,0,1,2,106505,459.07327586206895,216512.48014288364
733,William Bryan,134125.81,97676.69,122485.7,139887.0,147581.87,152242.03,104568.09,127130.95,202510.02,298498.07,214994.91,240982.44,78,0,4649,17,0,3,3,165224,35.53968595396859,461919.72733757785
734,Jeremiah Henderson,74673.61,69688.41,57972.72,58193.66,56380.05,85871.23,51992.36,58809.42,68653.79,52445.7,137157.76,144900.45,56,0,1626,21,0,1,1,76395,46.98339483394834,304178.81097246544
735,Patrick Simpson,189037.13,131528.1,136973.18,162373.24,120711.66,173042.7,117643.22,161764.29,182882.16,189806.4,300584.16,182703.62,58,0,2777,14,0,3,0,170754,61.488656823910695,673029.8251162422
736,Tammy Nguyen,158277.53,168184.63,175335.08,96371.61,110578.3,134670.76,159019.14,320888.29,262841.71,336048.93,258426.73,168195.42,55,1,1552,8,0,3,3,195737,126.11920103092784,507891.51774892886
