,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount,Duration,Peak Season,Before Season months,Months left for End of Season,rate,AVG Sales,Loan Amount
646,Kelly Duffy,72031.51,53082.33,67410.87,92174.68,51739.28,50728.5,83590.49,63682.93,201181.15,73593.92,63724.46,64685.19,70,1,1790,14,1,0,0,43.650837988826815,78135,263742.8255979716
647,Danielle Walton,68418.19,52059.1,76878.08,59360.04,50132.55,47093.69,131449.61,125628.94,84844.43,46607.82,72691.87,51136.41,78,0,1821,17,1,0,0,39.64415156507413,72192,225579.80536620197
648,Jessica Hall,237186.66,203466.27,158156.75,225726.13,216999.21,192647.73,186402.92,145930.75,218525.85,476284.45,200743.82,233910.34,27,0,4305,8,1,0,0,52.1869918699187,224665,550141.9274516667
649,Brandi Brown,105240.15,159503.67,148183.37,126395.32,145012.43,165069.07,141988.12,260799.14,419243.08,353876.35,446950.29,138140.06,51,1,1910,9,0,1,3,113.89162303664922,217533,366568.4372208184
650,Darrell Wright,147975.87,134107.58,156304.46,194367.16,459985.01,347830.44,538880.38,411781.43,371303.06,141013.06,173360.12,161613.55,19,0,2736,6,0,3,4,98.63925438596492,269877,471186.96827869845
651,Christopher Lucas,51607.0,128758.95,115900.58,83927.86,134866.71,117893.66,99477.31,39256.87,62761.11,43770.79,46745.96,45431.1,35,0,2556,9,0,1,5,31.6377151799687,80866,133363.2308646092
652,Aaron Smith,39518.68,52886.37,63190.86,68141.57,66280.1,99730.55,95117.03,65696.67,100178.27,74098.78,45071.89,38963.74,24,0,4739,12,1,0,4,14.22367588098755,67406,196220.12651202877
653,Wendy Wright,221316.23,166352.23,187938.68,191055.21,179031.32,212163.4,206998.34,157281.05,215551.3,157832.87,512033.5,337701.98,67,1,402,13,0,2,1,569.0820895522388,228771,610180.5714584787
654,Amber Peters,186589.26,129688.12,125125.0,164423.09,137551.72,116127.69,185324.29,161873.27,523488.66,481243.13,574016.99,585902.44,36,0,2483,9,0,3,3,113.14780507450665,280946,504316.47350218927
655,Rachel Turner,38068.49,34299.05,31247.53,46096.26,27396.9,34318.34,132806.29,109696.17,94540.38,37191.42,30470.32,48943.97,78,0,1924,9,0,1,2,28.806133056133056,55423,164388.62399012432
656,William Jackson,53570.51,57692.95,93862.0,63704.68,95502.1,71205.02,74424.49,57320.96,94068.24,172261.68,59555.19,77951.67,74,1,847,9,1,0,0,95.54545454545455,80927,174582.53807942837
657,Tina George,67330.94,64367.9,69599.3,85951.16,65227.54,86104.33,50098.19,70416.04,47697.46,52562.69,120332.07,58609.69,65,1,4499,8,0,3,0,15.52745054456546,69858,162134.22993067987
658,Matthew Curry,103646.28,153354.09,179454.01,136442.66,245480.24,258128.59,153685.92,123709.55,176183.17,174117.41,111908.26,129880.77,29,1,2173,9,1,0,1,74.62770363552693,162166,490045.77182519174
659,Nicholas Smith,177412.42,167187.82,587456.22,541694.04,560315.92,377574.15,542385.76,460828.88,387001.67,504728.22,152185.29,162273.92,44,1,1524,20,0,2,7,252.6817585301837,385087,730254.0306804682
660,Paul Montes,396697.01,533255.13,563140.1,168218.21,176348.11,148490.23,218003.56,123846.23,125760.62,174900.51,197452.88,133906.44,61,1,3037,7,0,2,2,81.22094171880146,246668,397641.31615091074
661,Sandra Davis,47261.97,69979.83,59732.08,48163.06,51135.87,54460.13,50150.78,38847.64,54344.76,56216.83,117314.61,70411.38,47,0,504,14,0,2,0,118.7202380952381,59835,223074.69455317975
662,Tamara Lewis,198542.25,109980.67,137193.56,171213.48,196696.65,152289.49,183705.09,186147.91,300310.57,353313.31,284814.31,176390.28,49,1,1099,9,0,2,2,185.81983621474066,204216,385334.42486014176
663,Jessica Burton,76924.8,110017.44,75018.12,278844.11,215298.77,262784.31,303616.0,224239.95,204224.77,194442.57,103678.05,120797.01,36,0,3814,8,1,0,1,47.410592553749346,180824,214345.1575306707
664,Erica Brown,135353.16,538453.68,511928.75,576625.76,142062.08,174122.44,164492.53,135415.98,132330.87,122288.34,204338.38,126159.24,40,0,3185,4,0,1,2,77.53971742543172,246964,442511.89817643363
665,Dennis Huffman,151486.57,238411.85,176282.14,230536.12,232023.89,198608.21,221753.86,261959.82,368388.19,260426.34,276881.15,242048.03,29,0,4511,12,0,3,4,52.81179339392596,238234,713412.5585438767
666,Danielle Russell,110238.66,109494.77,97990.11,158789.75,182619.76,122398.95,166790.74,118464.99,92009.83,87967.54,105086.59,112025.05,66,1,2714,5,0,1,3,44.94841562269713,121990,270060.7200484968
667,Samantha Jones,86855.81,127413.0,126034.26,120302.35,99915.19,121854.76,88498.11,127033.44,121225.13,120982.63,180754.8,227001.85,63,1,2989,6,0,1,1,43.15456674473068,128989,297254.41892090644
668,Alison Smith,129507.02,108696.61,124101.54,71637.25,69819.01,117319.9,119707.75,41979.42,41610.1,36284.43,30523.38,42219.51,55,1,1311,12,1,0,1,59.33180778032037,77784,112003.74390405939
669,Gregory Owens,103771.34,144742.77,122994.89,130586.12,111590.09,106106.02,223547.26,216725.04,161035.78,213118.34,211757.3,157833.61,17,1,4670,19,1,0,1,33.97237687366167,158651,506957.8646148815
670,Michael Bauer,58724.02,59272.11,61997.39,55977.48,56988.27,58463.79,78060.08,94659.93,94411.93,91734.99,171308.83,182275.29,23,1,549,8,1,0,1,161.4863387978142,88656,273935.94167649833
671,Shane Johnson,195339.78,190538.99,244918.32,149743.31,369649.61,418750.41,161049.64,224279.81,243293.68,242520.75,217821.37,161067.62,55,1,4278,16,1,0,0,54.912108461898086,234914,922020.408802128
672,Amber Mitchell,25194.33,26180.57,22098.52,55937.86,24468.06,20806.39,35270.2,33762.39,26340.67,32359.84,34346.4,22199.45,32,0,41,6,1,0,0,729.609756097561,29914,118980.72351393897
673,Melanie Giles,33837.89,33763.2,33159.43,39235.71,35264.25,87136.7,97219.49,116920.42,51562.47,52241.39,35759.29,53941.09,54,0,4523,23,1,0,1,12.345124917090427,55837,199494.05894801795
674,Gregory Sellers,385234.42,431067.0,335379.0,270216.58,322737.65,165057.44,124279.87,154991.25,170601.54,175945.93,191192.14,153573.71,65,0,1756,18,0,1,4,136.6873576309795,240023,583235.8719739947
675,Evan Jennings,140255.68,148457.73,101376.41,149042.94,141569.29,92022.16,108478.52,151636.01,136538.58,244628.56,188699.75,204222.59,60,1,4629,9,0,3,4,32.52905595160942,150577,566636.1629787176
676,Jennifer Cox,104429.06,120316.55,132631.47,142984.11,165537.1,128990.72,331044.23,275130.03,397219.73,445501.2,108560.97,145830.12,36,1,4317,12,0,1,3,48.223534862172805,208181,428812.39463585604
677,Greg Schroeder,19579.82,26201.12,27657.71,29031.04,24623.33,33398.34,24330.02,30684.36,39726.16,29433.6,34566.2,26230.05,76,0,118,9,0,3,2,243.96610169491527,28788,53826.96786512815
678,Katelyn Small,162167.24,135028.31,203746.46,185926.05,193444.1,217339.88,129208.23,212018.32,583184.08,520511.41,357527.38,165635.12,45,0,1919,13,0,1,2,133.13079729025534,255478,454902.63137508504
679,Ashley Martinez,175722.19,181790.36,181544.96,208374.5,248686.21,274555.17,246481.54,392041.42,216580.95,142149.18,226988.45,140623.87,77,1,480,5,1,0,2,457.55833333333334,219628,546402.7833986256
680,Joseph Villanueva,95683.24,86521.82,118203.16,124326.86,107621.18,76081.41,295717.59,261707.16,262907.99,293068.27,209562.53,207665.39,16,0,300,12,1,0,1,594.1866666666666,178256,421033.96581484814
681,Tina Schmidt,79923.56,81079.36,128694.7,100531.78,85418.9,79680.74,83139.24,352061.72,229482.52,340131.81,119050.28,91214.92,69,1,1344,13,1,0,2,109.77232142857143,147534,380970.827922317
682,Stefanie Stevens,232124.39,200145.0,155663.92,184148.7,160631.6,158429.58,204890.18,138707.11,184337.04,244310.35,326793.5,148721.66,18,0,3277,7,1,0,0,59.47787610619469,194909,515052.8519841943
683,Joseph Johnson,126329.12,195659.8,312034.34,127821.59,103735.98,105935.47,127716.68,99153.43,128295.32,109286.1,88957.45,82132.36,51,0,4291,16,0,3,1,31.20974131903985,133921,432959.8800029836
684,Mandy Davis,64698.94,63095.7,65051.66,66084.35,90304.59,63250.25,90704.55,57888.14,53616.09,87203.84,63700.7,149163.96,72,1,4370,10,0,1,0,17.443935926773456,76230,298344.15837402194
685,Rodney Craig,128859.92,87350.56,113564.49,86502.1,137011.39,134309.4,94432.07,75896.27,74858.63,118258.8,199250.9,206352.55,25,1,1872,15,0,2,1,64.84348290598291,121387,332855.1298205652
686,Tracy Vang,215895.82,499696.25,594586.78,508463.7,253841.02,190728.61,143562.63,198441.85,166571.92,210049.47,142171.64,184489.65,32,0,31,4,0,3,2,8893.806451612903,275708,415148.26775722194
687,Melinda Garrison,56304.79,45973.74,38738.57,61527.43,71156.34,42764.84,65471.42,54560.37,41052.96,66862.02,166371.88,47256.16,53,0,4011,20,0,1,0,15.74918972824732,63170,216728.5396736542
688,Ryan Brown,59649.66,81953.46,75936.45,63719.36,55955.14,61099.78,99710.44,83463.95,105770.3,137713.37,96775.63,55197.58,38,1,4548,5,1,0,0,17.900615655233068,81412,342576.3166605761
689,Monica Hendricks,164061.45,157313.92,238601.04,161295.05,160379.3,367606.08,433318.81,449922.85,582959.79,440402.36,174320.95,146588.75,39,1,3772,12,0,3,4,76.8109756097561,289731,893271.1780975086
690,Elizabeth Hood,105929.23,91873.73,91468.83,104683.4,71861.19,104297.61,118088.7,78023.48,114300.27,214821.25,72534.68,106284.75,22,1,3991,7,1,0,0,26.605111500876973,106181,368723.60752809455
691,Cassandra Clark,67695.86,54483.17,44997.65,68452.78,47455.36,43123.17,75115.07,50055.98,42265.42,76166.07,59325.06,117203.09,38,1,1621,13,1,0,0,38.36829117828501,62195,197872.68265820362
692,Daniel Le,105672.49,109044.68,324658.25,290249.24,491929.95,316470.8,402533.95,355959.33,491404.1,165838.37,151714.48,173842.32,16,0,2506,15,1,0,4,112.37430167597765,281610,583139.2017070598
693,Amy Schneider,107609.83,85981.72,95758.0,135678.43,231489.68,226392.78,176459.19,222874.06,162603.53,159618.11,170202.63,140044.05,79,1,2170,16,0,3,6,73.5294930875576,159559,405746.18495900574
694,Jessica Mckinney,24190.72,28694.52,49040.27,88116.46,74173.24,67470.12,57643.23,22839.93,25876.24,20696.94,23235.59,23813.62,79,0,1668,13,0,2,4,25.269184652278177,42149,81456.78260687731
695,James Jones,127944.0,162400.11,167134.18,196053.52,600433.61,466038.71,397210.94,226408.13,135843.02,188781.43,223059.47,134870.74,23,0,3586,17,0,2,2,70.32375906302286,252181,721442.9984494223
696,Donald Murphy,117685.87,123406.38,124961.41,90542.17,332853.43,282365.66,131067.78,112626.1,123150.48,126382.32,136102.57,90268.07,29,0,1987,10,1,0,1,75.13034725717162,149284,433252.4496818432
697,Zachary Flores,44279.49,27110.68,43542.68,40576.84,37874.42,43456.6,60532.83,54960.65,68125.68,70412.97,44864.89,31480.5,70,1,4742,6,0,1,3,9.96794601433994,47268,112283.88613899123
698,Andrew Graves,210201.72,177737.45,207865.97,167729.96,151161.69,213946.89,180872.96,177932.35,157134.38,409940.79,574358.09,610471.59,65,0,3261,14,0,2,2,82.78012879484821,269946,802214.9578067545
699,Jeremy Pena,152205.91,175806.23,256693.61,238860.95,237617.95,166092.32,157051.57,376840.12,217522.88,254621.74,242079.41,253252.18,26,0,3833,11,1,0,0,59.323506391860164,227387,748633.3396349719
700,Juan Pacheco,116182.56,117590.19,164834.9,151253.82,430172.24,443654.25,110865.47,126791.31,131213.34,101467.35,148733.64,132240.21,53,1,2048,18,0,1,1,88.5009765625,181250,566185.4348221688
701,Rodney Rodriguez,105575.41,101664.06,97169.36,96746.01,147991.34,136465.64,138560.61,130265.58,147326.68,139680.64,105077.36,308066.91,71,1,2309,12,1,0,0,59.715028150714595,137882,464867.41686735844
702,Jonathan Luna,86055.06,56155.17,56130.66,75553.59,57634.51,88148.4,58880.79,79775.41,66242.56,128551.93,83636.64,67470.0,31,0,4625,4,0,3,0,16.29254054054054,75353,181512.26636691362
703,Jeffery Zamora,21873.58,21976.49,23116.96,30608.26,23487.22,17262.58,21412.77,25143.6,24679.05,17388.7,16648.83,46831.32,63,0,3407,11,1,0,0,7.103610214264749,24202,102252.03888697307
704,Brianna Cisneros,60906.72,67064.17,70078.53,57915.81,117162.89,151286.07,114306.86,139275.56,141542.39,103296.9,156205.69,73481.52,31,0,3919,5,0,1,6,26.633579994896657,104377,164434.44286176504
705,Philip James,87531.56,124982.58,116511.78,123571.19,84410.86,84576.61,117297.75,200657.68,218902.7,166868.74,231475.18,92618.61,38,0,4854,5,1,0,0,28.31685208075814,137450,350332.0114697782
706,Jennifer Rodgers,619682.89,688336.16,606703.19,657777.4,231762.68,187937.88,141608.61,145300.5,185014.46,218728.95,166342.2,233941.16,33,1,684,16,0,1,3,497.4576023391813,340261,959167.9690503784
707,Catherine Valdez,191650.61,163204.3,133511.7,202878.03,221755.4,150815.77,242924.54,544292.74,320099.24,474035.27,444397.13,321733.13,61,0,101,12,1,0,0,2814.6039603960394,284275,745277.36269574
708,David Campbell,125820.95,211728.25,161632.58,171187.56,212461.62,171758.01,167615.49,173659.31,212681.29,168528.54,254306.59,325701.67,36,1,1312,8,0,2,1,149.7126524390244,196423,528277.4058809718
709,Sherry Petty,125572.35,202436.73,149666.47,217102.32,214846.21,175831.39,210714.98,119291.15,139791.39,192804.3,316762.31,276687.32,50,1,3021,7,1,0,1,64.58987090367428,195126,461719.2806622063
710,Katherine Gay,94405.11,79067.67,151659.49,191784.31,192126.79,109729.91,155087.67,189613.88,116812.18,98756.49,80152.25,76900.15,65,0,2076,12,0,2,6,61.66088631984586,128008,254168.47383265253
711,Courtney Schmidt,34526.05,50621.72,38405.74,29458.48,51689.76,38307.32,36612.01,94027.4,84399.04,72721.26,93565.65,42062.39,59,0,3281,19,0,1,3,16.92563242913746,55533,159293.47676236066
712,Matthew Haas,235293.55,377122.49,362461.7,221906.28,279633.21,298767.67,260369.51,328933.11,350110.52,247451.95,275845.3,382331.78,57,0,1131,11,0,3,10,266.7427055702918,301686,884662.0789010562
713,Angela Bradley,114601.43,105913.62,113670.63,71526.85,70784.47,265476.81,247136.6,99546.52,114354.86,103300.09,104990.61,80657.99,28,1,705,5,0,1,1,176.354609929078,124330,198059.35102940522
714,Pedro James,130253.53,157442.88,196671.76,142867.39,114217.39,162716.05,132883.92,135022.59,171491.14,297249.05,119273.37,182988.89,62,0,124,11,1,0,0,1305.8306451612902,161923,518683.99821445375
715,John Smith,37604.07,28446.31,36871.34,43107.8,31048.05,42910.82,38576.25,75583.23,67712.45,41120.07,37713.67,24892.52,35,1,1543,6,0,1,1,27.305249513933894,42132,107347.43592254318
716,Gary Francis,204019.97,136696.24,426992.51,331076.88,452268.64,174112.74,180277.89,163595.52,167831.61,188293.59,141029.08,131104.39,38,0,1802,11,1,0,1,124.7364039955605,224775,738231.938603082
717,Kevin Armstrong,236116.8,186828.78,453776.16,454076.37,423855.18,278017.42,310148.17,176453.28,216514.34,167267.03,166464.28,243368.99,18,0,1770,11,1,0,4,155.97401129943503,276074,520721.83584365994
718,Dana Lowery,131508.28,159026.32,142533.4,167423.81,158684.67,227755.68,215390.56,183354.19,223454.96,154774.91,99932.33,148372.26,37,0,1337,13,1,0,3,125.41810022438295,167684,377282.0870691217
719,Robert Lowe,40027.83,28558.53,34232.43,31427.97,35244.19,39829.92,41056.23,47293.95,39568.03,38798.1,36003.06,91845.21,51,1,4561,9,1,0,0,9.206314404735803,41990,151920.70303029526
720,Sarah Pittman,28740.08,40282.94,36981.25,42811.76,43167.64,25759.22,33300.86,25990.47,32387.25,90395.94,100975.29,84296.43,55,0,4966,11,1,0,2,9.818163511880789,48757,140177.39942253107
721,John Wiley,116638.59,69530.58,236529.13,223315.08,309925.13,299416.8,217025.7,265652.53,115052.43,78880.05,108837.27,111485.97,32,0,1294,12,0,1,5,138.60664605873262,179357,232137.1439148895
722,Calvin Schaefer,557965.67,529371.79,579339.9,500947.68,417960.3,420706.21,388976.5,464337.93,448546.39,163652.92,226460.95,138390.83,36,1,2624,11,1,0,4,153.6032774390244,403055,468742.79069773306
723,Kenneth Rodriguez,222536.97,138346.27,125558.96,140463.0,366059.24,299972.69,488916.53,355400.0,131040.59,147081.84,143107.18,175543.8,39,0,3035,10,1,0,3,75.06952224052718,227836,375162.58293219603
724,Brianna Hall,234274.48,133076.78,152489.7,156189.32,185606.79,279231.99,388399.88,511758.03,362140.74,501013.87,429435.37,209605.82,48,1,336,11,1,0,4,878.7767857142857,295269,648547.2293821971
725,Katherine Shaffer,50232.82,50732.1,35950.86,36496.9,38083.74,38039.87,52909.11,54369.36,59805.19,40175.88,140251.09,59644.83,25,0,2178,13,0,3,0,25.125803489439853,54724,128458.96145542672
726,Shirley Blanchard,57820.35,116861.95,127272.08,118089.39,98659.72,135622.39,71461.27,78488.1,67514.99,52952.98,47922.66,81915.86,32,0,2464,4,1,0,3,35.666396103896105,87882,140245.35767019846
727,Jacob Evans,129155.72,192015.14,175793.38,171496.52,157851.37,138841.26,139368.53,393136.94,407675.47,479188.77,353202.27,544381.26,25,1,1407,5,1,0,0,194.3916133617626,273509,633208.6322187373
728,Allison Becker,185835.27,237692.19,234619.24,272863.92,189442.31,146475.0,155048.02,131599.01,104901.9,148122.19,93865.57,153509.64,24,0,3284,11,1,0,0,52.12088915956151,171165,465877.95597086125
729,Tracy Lutz,64070.25,65033.15,66024.92,50918.18,50170.51,73155.51,66857.85,59280.13,166930.12,117851.17,113191.8,47923.6,80,1,3161,10,0,1,2,24.818411894969945,78451,126164.13634445464
730,William Hill,213116.47,180215.32,171593.22,189476.17,146564.95,235319.99,202419.83,209034.53,138465.55,196713.29,357698.33,225383.43,36,0,502,12,1,0,0,409.3625498007968,205500,776183.8137543787
731,Daniel Caldwell,71908.17,98540.1,71894.65,54258.13,71742.34,60015.38,88585.76,59107.8,82383.89,79801.33,72653.34,38753.48,17,1,4445,14,0,2,10,15.928908886389202,70804,102897.96413858475
732,Sarah Mayer,66665.03,88098.24,63517.64,66143.55,246741.34,79145.27,83408.39,75433.66,76928.79,65366.22,110550.67,88722.85,80,1,1942,14,0,1,0,47.66220391349125,92560,233143.69830023407
733,Alexis Haynes,130621.89,163092.58,163149.44,174224.51,116734.14,544615.52,486860.45,156773.47,142186.73,132211.96,118285.49,139449.59,34,1,2165,12,0,3,1,95.00415704387991,205684,588992.8659192183
734,Jesus Stewart,155194.68,289211.29,337428.98,421639.08,402050.32,380359.49,299892.43,371272.91,346852.16,326487.64,234324.09,401022.96,54,1,1772,17,0,3,10,186.5,330478,541135.4302265291
735,Gina Juarez,98293.69,113254.22,90850.97,81535.37,134733.83,139801.46,237703.18,89837.15,144602.27,145353.59,83096.05,138720.98,39,1,1836,8,0,2,0,67.98202614379085,124815,510896.52186679817
736,Christopher Williams,181954.61,168107.71,119894.91,168109.52,380031.0,286740.53,327542.03,230572.57,291183.15,343971.31,320621.52,176412.42,43,1,3626,6,1,0,0,68.83480419194704,249595,626370.2112735339
737,Jeremy Williams,158793.84,221403.78,226446.95,231178.75,221195.26,208361.95,228113.38,188926.36,142743.03,159586.59,245019.99,312625.55,57,0,786,16,1,0,0,269.7620865139949,212033,655104.7529736004
738,Alicia Lee,41363.11,37959.25,58623.66,39573.68,45296.92,38785.09,36739.54,52136.4,89751.85,39956.0,43066.99,54208.19,49,0,4340,11,1,0,0,11.088018433179723,48122,168656.18669851834
739,Melissa Villarreal,190650.46,209693.42,199523.86,492909.95,226323.67,164272.03,150237.05,257385.36,158230.72,185757.29,149396.81,198003.55,69,0,2562,6,0,1,0,83.99648711943794,215199,823265.3201974743
740,Danny Johnston,100117.2,97307.74,133861.63,102096.61,306701.62,216831.19,83090.73,89425.25,106526.41,123859.43,136821.93,89519.89,44,0,3478,15,0,1,1,38.00460034502588,132180,384167.29307787144
741,Megan Drake,97328.32,87661.7,185777.61,211896.28,144738.28,129546.43,148851.82,202612.08,208128.96,158162.19,185186.89,77856.96,24,1,1980,7,1,0,2,77.34646464646465,153146,395103.7771963296
742,Ryan Morris,98341.7,119524.97,116419.01,82702.02,108492.65,101877.15,131036.07,75293.58,113657.45,83251.87,121821.84,196374.35,33,1,985,18,1,0,0,114.11065989847715,112399,373372.89074358967
743,Travis Smith,101641.85,161453.58,116891.27,144155.44,111511.99,126657.54,147351.71,252372.44,375907.75,100808.45,88743.41,101720.73,63,0,2941,9,0,3,1,51.831009860591635,152435,613201.0114968228
744,Jordan Dunn,119653.07,72776.35,125474.84,73059.52,98344.49,100798.19,82162.56,71451.13,215282.13,113215.46,99535.25,118485.35,53,1,1234,15,0,1,0,87.13128038897894,107520,453566.23580497963
