,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount, CreditScore,Loan Amount,Duration,Peak Season,Before Season months,Months left for End of Season
875,Ann Brown,24378.39,23419.27,24013.01,20740.34,19521.63,19856.48,15587.34,47320.54,23390.0,14605.16,22175.35,17328.07,33,1,396,621,52377.21209383865,14,1,0,0
876,Jonathan Chan,18247.3,49476.8,49153.09,41885.74,49131.97,41399.68,43538.11,30332.32,13100.93,16040.93,16200.98,16444.05,76,0,14,435,34864.1857473026,11,1,0,3
877,Shelly Chandler,10847.64,16120.76,12464.33,18417.74,20596.8,19526.77,21375.09,12184.11,17655.21,16359.72,20958.34,7041.86,50,0,4707,405,23307.990463827115,8,1,0,5
878,Dana Goodwin,6144.68,5106.16,4718.34,4781.84,5199.37,5509.59,5731.06,5085.85,6407.84,8141.52,8126.16,5815.91,79,0,4190,564,10320.67029397468,7,1,0,1
879,Susan Sharp,4871.59,4715.58,4704.01,4287.59,4057.68,3000.35,2934.55,3238.45,3405.62,8844.84,4197.83,3118.34,29,0,4192,826,10442.87121994318,6,0,1,0
880,Anthony Baker,16890.72,14989.17,16539.81,18367.15,26906.32,34023.35,24383.4,37207.94,28607.29,13043.27,15071.41,21015.94,47,0,815,743,44274.897549453795,13,0,2,4
881,Raymond Smith,16904.04,14434.91,15145.86,7623.52,8416.23,8066.47,12744.57,10354.04,7804.06,12128.37,11008.26,10945.21,26,1,579,537,29509.97431933671,10,0,3,2
882,Devin Thomas,8664.8,14328.4,11040.21,10973.38,13592.67,9024.3,13182.8,8495.79,10829.43,11921.96,12837.21,32660.68,19,1,3873,675,23486.89396235328,5,1,0,0
883,Donald Johnson,41741.51,62475.02,48581.32,49639.2,58072.16,36820.75,53723.82,48308.51,44415.88,41541.86,15587.85,20953.55,65,1,2176,755,52066.75290840229,4,0,3,9
884,Cynthia Stone,14318.68,19556.06,11402.51,11529.64,16366.74,15773.58,23419.74,13474.63,15397.65,13741.65,15424.37,15690.81,24,0,1890,628,46339.37866788739,10,1,0,0
885,Julie Mack,5456.13,4254.78,4088.26,4537.79,4162.34,4589.74,3451.15,5265.05,6062.84,6210.39,11508.29,12157.81,51,1,4638,702,10366.5842417248,9,0,2,1
886,Neil Wheeler,17554.7,13542.59,17359.99,18347.12,17653.7,15874.21,22180.85,13989.58,16246.87,16671.86,12105.14,12668.89,65,1,2371,659,35288.60686485089,7,0,2,0
887,Cory Cabrera,18721.75,18490.44,20908.11,21763.56,18417.55,38210.85,19687.67,11841.92,12970.34,15594.49,13108.08,14818.27,55,0,2811,591,48660.9824951109,13,1,0,0
888,Matthew Martinez,24107.14,50210.59,58556.92,44860.63,49281.23,53423.13,55778.77,49124.26,47447.91,37395.65,14581.0,13085.43,32,1,3532,301,46128.46766236212,10,0,1,8
889,Jeffrey Parks,3737.87,5530.27,5167.79,4888.48,3876.8,4932.43,4130.99,5771.24,9749.93,14981.94,11558.3,5545.61,79,1,694,315,11378.750726858816,7,1,0,0
890,Erin Wiggins,6117.95,6976.4,6582.39,7506.54,6797.57,6745.81,5470.38,6281.24,12063.75,6556.14,5750.98,6452.58,17,0,3674,307,15504.40260182069,8,0,3,0
891,Anne Mejia,2150.45,3666.12,2343.7,3303.28,3509.74,6768.47,8477.28,8623.62,3205.64,2863.21,2685.76,3471.96,52,1,4314,793,5962.418545364567,7,1,0,0
892,Juan Davis,13922.59,14829.56,9372.68,12547.44,15458.42,13600.68,8935.72,15569.05,22916.03,20460.15,21914.48,26833.07,21,1,4015,831,35746.856754653665,12,0,1,3
893,Wanda Stewart,8770.81,14174.52,12679.8,18675.55,12919.96,11724.62,11436.19,11739.96,20454.0,16980.16,14484.0,8190.17,47,0,3138,670,15266.513292858559,9,0,1,9
894,Elizabeth Davis,2308.06,3933.65,3195.38,3891.35,3557.46,2571.04,7539.58,6763.3,6610.48,7488.27,8528.94,7771.36,54,0,4529,770,7359.715311739028,5,1,0,3
895,Maria Sheppard,12127.92,12683.21,11003.83,31152.96,31434.0,24725.2,19212.55,17731.82,31343.23,9771.79,9272.01,8239.41,80,0,1322,333,25568.40670599791,12,1,0,4
896,Taylor Carlson,12147.82,16977.53,19523.61,17467.15,18549.29,15917.72,22299.82,16020.84,20329.8,32103.65,17336.56,19465.81,78,1,1816,415,36153.10001791708,11,0,3,0
897,Christine Phillips,6756.98,4112.56,3782.61,6486.69,6388.96,12185.47,16066.55,14254.94,6526.63,5731.6,5422.19,3887.66,28,1,4379,615,11448.532735792947,6,1,0,0
898,Joshua Preston,6602.77,10057.45,8391.74,6770.35,6626.39,9616.39,3356.03,5151.32,4403.91,5134.62,3438.43,4603.18,75,1,638,401,10641.817095511737,12,0,1,5
899,Amanda Hall,21994.24,17096.73,16500.23,23096.91,16953.01,18527.49,22133.6,18063.98,16012.94,14461.51,15344.4,10281.22,65,0,3007,392,23699.658398403637,4,1,0,9
900,Marco Guerra,14006.15,46125.79,15696.73,10665.81,10559.49,10914.44,11270.45,13749.69,15096.32,14956.36,15687.27,14773.19,72,0,898,875,40643.30220573902,14,0,1,0
901,Lisa Barrera,10718.56,9372.92,9879.13,10696.79,12169.04,20598.29,27423.3,18703.39,8216.17,9156.44,8625.71,7784.6,18,1,2002,571,24280.879057279497,8,0,3,2
902,Sandra Harrington,15377.69,12346.35,17188.27,17055.37,12989.56,11233.84,12370.83,18058.43,12683.22,16549.41,15483.2,33772.83,41,1,1708,676,31461.21869847202,4,0,1,0
903,Tamara Carroll,18464.06,19349.89,16781.32,18459.31,18938.25,19122.94,13796.53,12216.93,14477.74,14181.68,18274.37,19032.69,53,1,4273,635,34484.5579879319,5,0,3,0
904,Bruce Fowler,38245.45,46717.65,55832.55,33194.08,49337.2,48427.24,57219.5,32858.07,55603.88,55168.67,38097.55,43597.54,47,1,4121,410,39859.57003530661,3,1,0,7
905,Luke Hernandez,14346.92,13795.17,30030.76,29175.26,17914.02,12191.32,15286.86,11500.85,16328.19,15400.46,16702.22,15744.02,31,1,3472,757,34629.96440553328,9,1,0,0
906,Erika Nelson,5885.49,7514.76,6135.66,4896.92,4560.66,3938.7,4693.73,3318.07,3155.53,2923.11,3704.54,4543.63,47,0,1667,794,9565.905364988039,5,1,0,1
907,Ethan Cruz,3675.46,2627.33,6361.61,10191.52,7562.34,10335.21,8239.94,9086.85,3588.87,3288.79,4074.71,4245.15,16,1,4003,321,6780.581896114834,6,1,0,1
908,Jason Williams,16190.0,15694.78,18262.8,15188.37,16939.2,16998.94,19358.47,14955.9,16259.72,32101.92,34303.51,29804.26,44,0,4257,641,36278.873958980206,8,0,3,2
909,Paul Collins,5122.37,3983.94,3248.24,4107.5,4810.29,4526.4,5111.29,7574.06,9058.18,6328.24,7655.36,5978.92,32,1,2695,784,8121.648178663895,5,0,1,4
910,Glenda Jones,8724.12,16791.91,24516.43,27694.56,21367.44,26487.55,18347.62,28368.64,20586.32,19360.07,24781.42,22286.26,73,1,4975,357,29811.11362164006,12,1,0,1
911,Lauren Reyes,16792.99,17382.39,18452.18,20100.92,18552.2,48263.5,30924.68,28851.61,30004.08,22165.3,13411.82,17099.69,78,0,1078,506,40043.44375441792,9,1,0,1
912,Sue Jones,11318.14,25540.12,19417.49,22191.58,26305.37,18440.83,18939.18,21227.96,17394.34,26879.31,21102.51,21090.52,78,1,3562,489,24479.97205060014,12,1,0,8
913,David Kerr,15303.5,41151.95,32696.16,52460.4,37141.23,39919.94,43128.03,51514.46,51363.83,22514.9,23350.5,17701.58,51,1,4167,583,46685.68134473581,9,0,3,7
914,Thomas Wilson,5752.46,5452.16,4326.23,4447.49,4057.78,5093.14,11962.56,11500.21,15717.7,15502.14,5075.94,5385.58,52,1,4035,628,11385.109740264714,11,0,1,3
915,Jeremy Garrett,17223.99,17087.21,19516.85,18618.2,19596.09,35055.85,30194.21,44651.62,16683.17,20233.33,18017.61,14347.47,56,1,4265,623,39057.004493434295,9,0,3,2
916,Renee Reed,6485.84,9950.65,17544.26,10310.72,11370.33,16050.54,16000.7,10200.08,15646.52,10229.47,12057.49,11275.83,70,1,4212,445,14317.33857037609,9,0,1,10
917,Alyssa Fisher,17530.06,21537.28,17485.31,14335.93,17295.21,21562.79,14700.5,17150.9,17709.39,37627.48,46492.55,12877.66,31,1,2359,767,45364.83284885847,12,1,0,0
918,Erin Newman,9069.17,6803.96,6283.79,8246.21,9998.51,5815.67,6240.29,24218.04,28446.07,9675.61,8987.95,8050.25,37,0,3408,534,19600.863059143223,8,0,3,1
919,Laura Lloyd,6953.33,15092.33,17872.17,14864.52,8112.96,8095.11,9733.6,8171.34,8066.62,5893.31,6029.92,5582.49,50,0,4365,388,18949.913147045943,6,1,0,0
920,George Olson,6698.36,9173.48,8061.35,8086.03,7970.46,6892.12,5929.37,9375.0,8286.49,18835.38,6668.78,9962.12,39,1,2907,535,18960.045339518132,12,1,0,0
921,Thomas Patel,4830.69,4528.8,5977.6,6091.43,4543.86,5106.9,5006.87,5019.27,5378.5,4860.12,10907.7,4632.29,69,1,2498,739,14709.993480236522,11,1,0,0
922,Donna Hill,15498.34,18157.82,16050.13,21409.49,14816.58,18643.64,14440.14,22249.98,16485.53,48558.83,52193.33,66081.62,42,1,4032,625,47180.73722242838,5,0,2,2
923,Wendy Welch,18572.06,16852.8,15974.54,19178.78,42069.76,29311.85,35194.41,36279.7,44019.94,29685.4,36880.16,19940.87,64,1,2747,707,36288.75397167567,5,0,3,6
924,Robert Daniels,2944.54,3129.22,2081.8,1862.92,2723.29,2452.04,2559.84,1856.74,6638.4,6957.98,3062.12,1797.19,41,0,777,773,6208.520767241731,8,0,1,1
925,Michael Alvarado,4604.82,6100.98,9237.83,11546.49,10306.88,14929.02,10402.17,8923.55,6128.33,5792.51,6151.59,5702.71,30,0,3411,508,11662.112781270118,4,0,2,5
926,Miranda Alexander,9882.46,11918.57,7197.63,7148.01,10126.48,10191.33,11901.21,13791.58,16176.15,18004.64,11466.32,11232.11,49,0,4803,540,28305.152813714885,12,0,3,2
927,Christina Weaver,10237.3,7544.28,9862.19,9795.65,7069.31,7937.14,10345.0,15566.92,9030.21,7653.0,10837.73,10368.98,44,0,475,439,20000.645482693086,8,1,0,0
928,Carlos Vargas,7132.87,4540.18,4087.75,15170.11,6806.5,5406.72,4665.51,4069.39,6028.31,6559.0,6628.2,7155.09,66,1,3123,710,16937.967439611635,6,0,1,0
929,Caitlin Rivera,7874.6,7950.1,9026.05,5671.47,7998.87,21921.24,8242.89,7191.26,6839.08,5453.06,8266.23,8641.8,21,1,4385,526,17421.170522754903,6,1,0,0
930,David Alexander,11111.91,11024.78,11329.36,10445.12,12322.33,17320.03,17974.18,17440.6,19693.45,18068.99,19368.03,17711.51,60,1,404,783,23687.379460818054,7,1,0,2
931,Emily Mccarthy,15557.29,17949.91,16277.21,13098.31,14226.89,12200.96,13419.11,13991.97,32852.32,32338.35,36390.9,25506.78,22,1,4743,394,41764.669777563766,12,0,1,3
932,Amanda Moore,22143.17,36210.97,35547.49,23599.96,23945.19,14416.14,19485.19,18042.63,23486.12,23949.2,20174.29,23344.18,79,1,205,479,51897.92973643082,12,1,0,2
933,Gabrielle Chambers,8846.42,5572.76,19212.89,17513.72,14048.07,12539.56,19933.37,19862.22,5868.55,6973.88,7951.05,5280.16,54,0,3167,325,16966.813774980412,7,0,1,5
934,Lisa Jarvis,16247.27,10610.18,13775.47,11593.72,13674.22,16237.52,12081.11,18572.95,22674.62,26661.25,24463.35,14756.94,34,0,444,490,32787.40310595184,11,1,0,3
935,Hannah Robinson,13949.35,10999.08,8957.35,13219.87,34887.2,10803.83,12746.87,7954.29,8874.02,8051.82,9839.1,10909.81,18,0,1887,887,27598.969570711353,10,0,1,0
936,Melissa Patel,6042.51,7684.29,10046.53,8866.85,8342.75,7901.09,7856.55,7601.96,6726.65,10133.01,14715.49,10386.82,65,0,688,753,21523.044871058097,5,1,0,1
937,Brandon Beard,7773.97,8674.48,8351.41,8048.63,9925.88,7781.97,10253.06,8487.94,10495.18,19254.0,23158.41,8268.32,56,0,1780,487,18835.97093916769,8,1,0,0
938,James Acosta,13238.11,40418.66,28859.46,26030.95,30034.97,15694.37,14325.25,13250.63,11637.08,12325.14,9510.84,11716.55,62,0,3313,408,37870.74361506056,15,0,2,3
939,Peter James,10853.97,13214.17,13722.24,15539.96,12165.89,15470.4,13523.1,14051.4,12460.06,16629.11,13266.48,33080.05,60,0,4707,528,40856.016219232275,10,0,1,0
940,David Cole,17505.21,13724.61,21273.06,19041.99,14750.68,13382.12,16318.12,20962.98,18149.19,13854.39,56164.74,65424.56,46,0,4607,302,52653.358669214926,5,0,2,1
941,Linda Macdonald,13759.47,14079.6,17255.4,17506.56,13775.5,39319.1,22159.39,17404.97,20760.58,15654.65,17452.87,15303.15,17,0,3203,374,44414.21527916168,11,1,0,0
942,Tracy Bell,6636.01,5489.45,5096.22,5359.28,5696.1,7164.96,7543.21,5499.95,7661.17,7033.22,6047.11,5691.19,58,1,4332,840,15119.768213025262,9,0,3,7
943,Joel Kent,6981.41,8610.81,12274.76,12303.79,9027.58,11345.29,19727.26,27925.2,25946.35,9622.06,11920.31,7363.21,45,0,3819,740,20743.407417057602,10,0,2,2
944,Eddie Torres,11438.27,11127.96,14964.83,15280.6,10686.27,12333.3,9179.29,14675.03,14874.87,10939.4,9929.93,24001.33,56,1,376,898,29259.997285689038,9,0,3,0
945,Kayla Pollard,11563.43,15409.51,12977.6,26879.56,21350.82,19869.0,16735.8,26529.27,18663.39,20243.13,19449.04,19033.95,73,1,2381,849,37218.321174787154,6,1,0,0
946,Kathleen Schmidt,7311.3,7315.17,5715.42,6279.48,6971.32,8072.67,7805.16,5923.52,23468.84,16273.15,13676.97,20179.15,44,1,981,649,20696.508791342272,6,1,0,0
947,Louis Montgomery,12607.93,9653.87,14891.85,11940.8,22039.31,25145.17,23955.5,15242.41,10477.42,15176.48,15696.18,14246.64,32,1,3676,420,28648.533348491448,7,0,2,2
948,Jonathan Johnson,5221.96,4005.36,5676.42,6845.7,4437.55,3942.23,6330.03,3904.58,15048.66,15842.67,11443.83,9569.93,17,1,1332,352,11353.71579306338,6,1,0,1
949,Dennis Cruz,19804.64,19384.33,35462.08,56164.52,11510.87,19956.47,17716.05,19442.91,16651.39,17577.2,12855.59,12035.26,77,0,4102,843,41571.34117765827,7,1,0,1
950,Kristen Marshall,16153.14,24073.36,20159.59,13798.88,16732.64,22866.02,19697.48,20053.99,54513.96,18914.88,23847.65,20081.5,59,1,1940,792,37967.06968255004,5,0,2,0
951,Samantha Warren,10936.31,16376.16,31246.5,23010.71,24060.76,32559.6,34150.12,32674.46,13069.68,13169.69,9894.73,12663.84,49,1,1554,709,25801.856615665904,6,0,3,5
952,Danielle Porter,11477.68,13842.3,13248.72,11961.85,13663.88,12091.96,9844.28,9099.05,14496.64,13814.91,42465.25,34083.72,47,0,4023,623,35224.15673954152,4,0,3,1
953,Clarence Douglas,18689.08,26585.68,46429.42,48165.54,35723.84,42110.3,48367.16,35416.18,27032.66,48605.79,43763.86,30987.69,15,1,3236,673,41966.93364754157,10,0,2,10
954,Michael Cruz,12951.99,18671.63,18941.74,14290.82,16865.11,19138.48,17458.54,27165.88,32086.39,44045.01,35358.09,45537.5,62,1,1903,881,43106.16549506013,7,0,1,4
955,Cody Anderson,16651.31,25052.58,19968.36,31512.44,36320.89,36157.66,25661.47,32414.65,37181.99,42655.85,26733.86,34211.31,63,0,1386,536,57745.60680349406,4,1,0,4
956,Sarah Kennedy,12487.71,39485.64,29694.63,27768.39,23426.53,34394.89,25420.2,30680.7,23214.89,22137.9,33776.01,10686.1,35,1,1228,674,41867.72541231413,7,1,0,1
957,Jessica Murray,3804.76,5396.46,6145.52,4606.59,3564.6,5147.57,3793.6,4137.67,6187.53,5182.02,11855.87,14828.27,67,1,577,595,12577.657203385363,11,1,0,0
958,Deanna Davis,5708.63,3569.65,11213.08,4423.39,4111.09,3972.69,5249.5,4703.47,4880.13,4678.36,3875.26,4799.12,15,0,2248,406,9539.369898581095,10,0,1,0
959,Robert Hughes,13060.47,29516.96,26187.51,11705.85,18299.35,11032.73,10794.4,15232.13,18815.41,12153.95,12305.62,17580.96,39,1,316,393,32642.977858699072,3,0,1,1
960,Victoria Fisher,3773.76,5393.88,3686.0,5301.08,4873.35,5115.42,5406.44,11346.8,16006.93,14448.16,14942.0,9930.85,32,0,2930,592,9599.963560964563,10,0,1,4
961,Bruce Valdez,12477.21,9894.51,8521.24,11948.66,11106.0,13287.16,14239.03,14370.27,14336.64,22796.85,35542.88,25462.41,54,0,290,392,29828.57673787086,9,0,2,2
962,Alexander Wilson,6574.42,6660.77,9133.42,18902.77,20666.76,25399.76,19192.92,16999.8,14482.12,18673.24,7310.33,6255.74,60,1,2866,760,22935.80950677901,8,0,3,6
963,Holly Thornton,16547.95,14486.85,11574.32,10542.55,12692.28,13881.24,14704.58,17211.36,28725.11,15407.51,14979.92,11585.95,26,0,4302,758,38105.16864856158,7,0,2,0
964,Gary Leonard,12937.37,9576.23,8487.17,10193.95,10100.59,14091.93,15754.74,23391.85,20768.52,25683.43,20993.35,18101.63,27,0,3688,300,25016.21256977204,12,0,3,5
965,Joan Finley,17621.09,21906.33,21652.18,38376.8,25123.4,38711.57,25910.24,30074.47,25343.89,25714.73,35596.65,15524.04,51,0,1367,422,39560.920076779956,9,0,1,7
966,Johnathan Brown,1885.05,2021.98,2514.31,2170.89,2251.46,6458.98,6881.85,5039.95,2266.09,2785.83,2576.07,1880.95,53,1,1277,648,4304.499322040958,8,0,3,2
967,Carrie Bennett,13445.31,13693.58,12814.11,11448.62,14023.77,27571.7,26930.71,30092.51,30878.69,11550.73,8510.71,12109.34,78,0,4325,575,22338.211241897305,10,0,3,3
968,Francisco Thompson,15220.71,17333.79,15054.8,16873.57,17639.31,28215.88,35666.02,42107.64,30649.89,39516.85,30231.29,40232.39,67,0,279,394,35218.01413613321,12,1,0,6
969,Bryan Dixon,11319.19,7932.26,12165.4,8783.21,9428.26,11182.71,23215.31,13100.74,10885.16,10161.75,12975.73,9666.01,80,0,4298,472,29624.869621094913,4,0,1,0
970,Sandra White,23603.51,13991.3,13310.7,17315.5,22643.13,18330.28,17174.69,21238.69,23256.54,36684.58,53739.97,63392.73,29,1,3548,741,53548.5576537566,12,1,0,1
971,Gina Moon,7228.48,10322.18,8050.98,7223.9,11701.63,6887.85,24386.75,23560.44,30095.85,31753.71,31814.15,11144.42,31,1,3388,449,25756.88102547533,13,0,2,4
972,Jeremy Cisneros,3852.31,3943.7,4046.28,4491.31,6884.68,6434.43,5077.35,6581.02,6947.19,6570.96,14166.34,3961.54,24,1,4791,797,13002.080768023505,6,1,0,0
973,Shelby Thompson,14153.97,13468.07,11626.03,14867.31,18700.19,11022.08,13587.63,14450.43,14287.9,14462.41,18221.5,6868.51,67,0,4528,665,15436.490502446904,10,1,0,7
974,Denise Moore,22802.37,18023.85,21721.42,24904.93,22931.81,20664.25,17667.88,20412.05,26078.85,28762.43,22937.59,7898.15,31,1,3626,416,27537.99712220819,6,0,1,10
975,Linda Bishop,9893.01,7342.77,8883.71,9926.49,9504.9,6709.88,9920.48,20487.25,21562.96,5800.71,6407.48,5860.74,63,0,3941,534,21052.0457009667,12,0,3,1
976,John Jones,8290.33,7085.39,11498.03,8655.43,9549.42,7785.12,6704.33,10362.04,11344.56,8202.42,12056.18,17237.98,76,0,1989,595,20600.352805588038,5,1,0,0
977,Patricia Higgins,19773.18,11057.68,15134.34,20292.34,12441.93,29666.18,31959.62,28556.13,33012.44,38790.97,12642.19,11395.18,79,0,3632,694,35905.59090758092,6,1,0,0
978,John Hoffman,6661.36,6111.12,8506.71,8038.7,8177.5,10540.77,9757.87,9691.27,10446.45,7864.02,26438.16,29782.22,52,0,366,563,25847.307007101605,5,1,0,1
979,Jennifer Rodriguez,21715.08,10232.33,15866.5,13227.75,15719.5,16512.27,9560.37,13657.71,17022.91,9658.05,16221.04,10149.73,46,0,4681,815,35566.5083229434,9,1,0,0
980,Angela Peters,12115.19,16614.5,12968.7,15419.43,21569.85,15665.25,24830.05,25062.07,21785.02,12040.2,13857.01,12453.71,73,1,4248,735,39719.256598148255,11,0,1,1
981,Brett Miller,7026.25,5993.61,4436.06,5513.34,4084.31,4601.3,6535.22,6719.5,4706.88,17389.22,16878.64,19011.87,52,1,3365,885,14229.474439163901,7,0,3,2
982,Stephen Valdez,14437.84,11432.11,14603.46,18510.79,19670.13,18435.69,19662.3,16083.31,11962.27,15268.34,14607.21,10419.27,72,1,1560,841,29699.109688048487,8,1,0,4
983,Alexander Alexander,2345.09,3053.71,2698.83,2851.83,6960.41,8922.06,7969.05,7518.37,6166.75,3332.54,2016.27,2367.61,47,1,3195,795,6372.784631125876,12,0,2,4
984,Nathan Lee,23405.83,21219.38,34766.72,41484.84,14563.86,15472.85,19261.37,21872.3,13706.22,19609.97,23547.77,22283.79,53,1,2990,370,47206.3722043291,13,0,3,1
985,Kimberly Taylor,1912.41,2577.32,2433.61,2682.56,2942.08,2740.82,3285.06,2204.45,2296.76,4800.29,5153.77,2961.91,73,1,2477,760,6145.251163776414,12,0,2,2
986,Lauren Kelly,28538.19,38223.73,31058.04,34009.67,27223.52,33083.22,26094.4,25060.37,36028.8,37819.57,21552.83,10125.27,59,0,2286,314,36598.7576359222,13,1,0,0
987,Amanda Johnson,15004.83,14781.74,24981.59,20833.38,28925.37,20493.8,24433.08,25326.59,35778.95,33667.98,30983.31,30062.98,64,1,1398,328,30097.35005505207,9,0,2,9
988,Allen Trevino,15327.63,21493.53,17704.37,20867.99,23405.41,17087.0,18347.34,31882.83,20976.76,14726.58,23168.64,19436.04,43,1,3962,722,50668.22137562187,13,0,3,0
989,James Robinson,19800.88,51454.31,31393.79,33455.19,54932.96,35491.53,36592.39,18621.37,19145.37,16742.81,12323.66,17451.07,72,1,1497,549,37293.954615584924,8,0,3,5
990,Susan Villa,19273.59,16883.82,14683.34,26456.84,34741.61,38393.99,34259.7,21726.36,36518.28,35789.47,37413.78,38313.04,29,0,1181,818,44307.244253935,8,1,0,8
991,Alyssa Rodriguez,7279.93,7548.6,18370.11,18089.8,20977.99,7135.88,6976.61,5010.48,7493.73,7949.57,8698.71,5922.25,68,0,4534,321,16706.54233965006,12,1,0,1
992,Tracey Smith,12458.63,10028.34,8934.24,9544.17,9554.9,9880.69,7563.11,15331.33,19050.03,8535.46,8068.11,8228.82,17,0,2803,742,28700.230571908643,9,0,2,1
993,Jeffery Underwood,12460.75,17869.12,13755.39,14131.78,13837.73,16504.82,19462.9,11742.69,15690.56,19118.53,17918.77,36646.74,54,0,4893,411,34454.76855536425,7,0,1,0
994,Carol Perez,5685.93,6309.85,6381.63,8049.07,7583.99,16941.88,17164.21,22963.8,15963.95,5724.89,8330.11,6377.2,36,1,385,626,17711.02641704472,13,0,1,3
995,Christopher Hunter,15998.16,14168.87,12682.97,20886.47,17322.27,20448.34,17589.73,19628.12,59690.64,42063.95,38499.03,15464.31,20,0,3706,579,50757.51443227704,7,1,0,2
996,Ryan Kennedy,2656.2,2723.59,2710.44,2633.32,3114.15,2341.42,3427.62,2700.77,2042.96,1733.45,2994.86,2056.99,54,1,2567,378,6549.888072781085,7,1,0,0
997,David Atkins,9860.02,18829.84,9128.79,10903.93,9464.84,10246.78,10635.27,10129.19,11729.17,10334.89,11101.45,8564.85,74,0,4923,440,24073.299265514543,6,1,0,0
998,Lisa Hayes,16254.73,11400.64,9596.14,10737.02,12019.53,14349.62,11495.76,16335.59,21471.25,16171.32,16308.87,12512.0,64,0,4637,889,39020.87145308356,8,1,0,0
999,Taylor Fox,9154.07,10372.09,12324.86,8315.01,8448.03,9414.64,10656.03,12121.93,10369.19,24427.32,23639.9,8300.59,29,1,4643,641,22500.258008432385,3,1,0,0
